381	[-0.28473, 0.620768, 5.49675]
382	[-0.269241, 0.860863, 6.38566]
383	[-0.189797, 0.439734, 4.63498]
384	[-0.110352, 0.0186043, 2.8843]
385	[-0.337266, 0.396328, 5.13575]
386	[-0.564181, 0.774052, 7.3872]
387	[-0.323606, 0.383849, 5.20543]
388	[-0.0830304, -0.0063541, 3.02365]
389	[0.157545, -0.396557, 0.841876]
390	[0.39812, -0.786761, -1.3399]
391	[0.638695, -1.17696, -3.52167]
392	[0.87927, -1.56717, -5.70345]
393	[1.11985, -1.95737, -7.88522]
394	[1.36042, -2.34757, -10.067]
395	[1.601, -2.73778, -12.2488]
396	[1.84157, -3.12798, -14.4305]
397	[-0.10251, 0.385843, 3.36446]
398	[-0.206181, 0.328876, 3.48091]
399	[-0.309853, 0.271908, 3.59736]
400	[-0.116483, 0.39909, 3.5265]
401	[-0.207866, 0.342822, 3.76126]
402	[-0.299249, 0.286553, 3.99602]
403	[-0.390632, 0.230284, 4.23077]
404	[-0.146774, 0.413328, 3.84598]
405	[-0.277252, 0.367563, 3.95707]
406	[-0.40773, 0.321798, 4.06816]
407	[-0.538209, 0.276033, 4.17925]
408	[-0.668687, 0.230268, 4.29035]
409	[-0.799165, 0.184503, 4.40144]
410	[-0.929644, 0.138738, 4.51253]
411	[-1.06012, 0.0929726, 4.62362]
412	[-0.138538, 0.345575, 3.37791]
413	[-0.153437, 0.374427, 3.51472]
414	[-0.168336, 0.40328, 3.65153]
415	[-0.215159, 0.329259, 3.69386]
416	[-0.1855, 0.355504, 3.79329]
417	[-0.155841, 0.38175, 3.89272]
418	[-0.126183, 0.407996, 3.99216]
419	[-0.0965239, 0.434242, 4.09159]
420	[-0.066865, 0.460487, 4.19102]
421	[-0.0372062, 0.486733, 4.29046]
422	[-0.00754743, 0.512979, 4.38989]
423	[0.0221114, 0.539225, 4.48932]
424	[0.0517702, 0.56547, 4.58876]
425	[0.081429, 0.591716, 4.68819]
426	[0.111088, 0.617962, 4.78762]
427	[0.140747, 0.644208, 4.88706]
428	[0.170405, 0.670453, 4.98649]
429	[-0.103774, 0.406885, 3.51287]
430	[-0.377953, 0.143318, 2.03925]
431	[-0.652133, -0.12025, 0.565636]
432	[-0.926312, -0.383818, -0.907981]
433	[-1.20049, -0.647386, -2.3816]
434	[-1.47467, -0.910953, -3.85522]
435	[-1.74885, -1.17452, -5.32883]
436	[-0.206897, 0.266319, 3.24082]
437	[-0.147434, 0.314637, 3.21825]
438	[-0.148407, 0.337389, 3.27566]
439	[-0.17329, 0.318955, 3.40084]
440	[-0.198174, 0.300521, 3.52602]
441	[-0.217936, 0.28801, 3.60632]
442	[-0.187766, 0.333094, 3.66411]
443	[-0.201003, 0.329071, 3.76231]
444	[-0.23455, 0.317825, 3.83631]
445	[-0.22985, 0.333055, 3.90942]
446	[-0.250772, 0.35626, 4.01341]
447	[-0.171529, 0.398111, 3.9895]
448	[-0.0922851, 0.439962, 3.9656]
449	[-0.0130417, 0.481813, 3.94169]
450	[0.0662017, 0.523665, 3.91778]
451	[0.145445, 0.565516, 3.89388]
452	[-0.152893, 0.281962, 3.31721]
453	[-0.188499, 0.279624, 3.40966]
454	[-0.194668, 0.288051, 3.51653]
455	[-0.207846, 0.281383, 3.55731]
456	[-0.110065, 0.403312, 3.55568]
457	[-0.129142, 0.380421, 3.65215]
458	[-0.148219, 0.35753, 3.74861]
459	[-0.167295, 0.334639, 3.84508]
460	[-0.186372, 0.311748, 3.94155]
461	[-0.205449, 0.288857, 4.03801]
462	[-0.224526, 0.265966, 4.13448]
463	[-0.243603, 0.243075, 4.23094]
