256			0.000559229
257			0.000213563
258			0.000154345
259			0.000629662
260			0.000793409
261			-0.00764799
262			0.000801318
263			0.000767158
264			0.000853016
265			0.000668279
266			0.00227613
267			0.00107358
268			0.00122043
269			0.00156693
270			0.00136236
271			0.001685
272			0.00134649
273			-0.00103725
274			0.00224811
275			0.00081533
276			0.00185069
277			0.00316614
278			0.00153407
279			0.00181755
280			0.00141631
281			0.00197487
282			0.00249015
283			0.00223912
284			0.00196073
285			0.00232935
286			0.00237524
287			0.00246238
288			0.00262189
289			0.00239044
290			0.00181143
291			0.00271386
292			0.00270853
293			0.00304794
294			0.00286747
295			0.00270538
296			0.00275375
297			0.00278198
298			0.00416093
299			0.00222155
300			0.00136125
301			0.00164795
302			0.00171719
303			0.00186486
304			0.00141087
305			0.00150476
306			0.00157803
307			0.00147166
308			0.00138623
309			0.0012764
310			0.000267396
311			-7.70938e-005
312			0.00161219
313			0.00167254
314			0.00126238
315			0.000156713
316			0.00149674
317			0.000269074
318			-0.00534669
319			0.000894148
320			0.00144071
321			0.00124643
322			0.0007772
323			0.0013387
324			0.0010232
325			0.00121728
326			0.00160309
327			0.00174362
328			0.00133881
329			0.00182032
330			0.00186085
331			0.00160354
332			0.00214075
333			0.0022518
334			0.00226067
335			0.00199417
336			0.00234566
337			0.00266029
338			0.00232021
339			0.00250769
340			0.00248575
341			0.00256302
342			0.00267038
343			0.00291256
344			0.0023331
345			0.00297504
346			0.0028755
347			0.00306347
348			0.00309724
349			0.00313101
350			0.00234577
351			0.00156053
352			0.00194954
353			0.00335338
354			0.00408142
355			0.00306436
356			0.00262445
357			0.00264807
358			0.00235546
359			0.00238229
360			0.00300419
361			0.0028923
362			0.00269196
363			0.00301234
364			0.00228726
365			0.00188656
366			0.00198514
367			0.00342145
368			0.00248234
369			-0.00124936
370			0.0025402
371			0.00174227
372			0.0016192
373			-0.00455843
374			0.00334849
375			-0.00273618
376			0.00199607
377			0.000477766
378			0.00381176
379			-0.00115308
380			-0.00517849
381			0.00311975
382			0.011418
383			-0.00217753
384			-0.0157731
385			-0.00736556
386			0.00104194
387			-0.00886945
388			-0.0187808
389			-0.0286922
390			-0.0386036
391			-0.048515
392			-0.0584264
393			-0.0683378
394			-0.0782492
395			-0.0881606
396			-0.098072
397			0.00355776
398			-0.000554149
399			-0.00466606
400			0.00203226
401			-0.00221207
402			-0.0064564
403			-0.0107007
404			0.00107891
405			-0.00307763
406			-0.00723416
407			-0.0113907
408			-0.0155472
409			-0.0197038
410			-0.0238603
411			-0.0280168
412			-0.00137482
413			0.000317245
414			0.00200931
415			-0.00327152
416			-0.00256576
417			-0.00185999
418			-0.00115422
419			-0.000448457
420			0.00025731
421			0.000963077
422			0.00166884
423			0.00237461
424			0.00308038
425			0.00378614
426			0.00449191
427			0.00519768
428			0.00590345
429			0.000282481
430			-0.00533848
431			-0.0109594
432			-0.0165804
433			-0.0222014
434			-0.0278223
435			-0.0334433
436			-0.00420654
437			-0.00171149
438			-0.000915653
439			-0.0017377
440			-0.00255974
441			-0.00500408
442			-0.00209472
443			-0.00247082
444			-0.00354546
445			-0.00290449
446			-0.00271438
447			-0.000945309
448			0.00082376
449			0.00259283
450			0.0043619
451			0.00613097
452			-0.00351192
453			-0.00419366
