321	         -0.343041                0.139286                3.58946
322	         -0.286329                0.145517                3.55807
323	         -0.345054                0.165604                3.75798
324	         -0.302807                0.190851                3.68659
325	         -0.260559                0.216099                3.61521
326	         -0.297525                0.144953                3.92044
327	         -0.33292                0.186401                3.97883
328	         -0.321685                0.214722                3.89038
329	         -0.288003                0.201501                4.06551
330	         -0.410313                0.180906                3.86251
331	         -0.582792                0.189749                3.96777
332	         -0.629421                0.206434                3.49336
333	         -0.310655                0.176072                4.19194
334	         -0.326363                0.165047                4.16334
335	         -0.411983                0.179468                4.05892
336	         -0.559347                0.191584                3.83882
337	         -0.432391                0.162308                4.55791
338	         -0.28807                0.199722                4.67384
339	         -0.304335                0.164114                4.64145
340	         -0.225169                0.250416                4.9414
341	         -0.216612                0.247981                5.02723
342	         -0.383515                0.206155                5.23369
343	         -0.282291                0.272721                5.12781
344	         -0.285047                0.20406                5.40112
345	         -0.287803                0.135398                5.67443
346	         -0.290559                0.0667366                5.94774
347	         -0.209604                0.188798                5.6345
348	         -0.128648                0.31086                5.32127
349	         -0.0476924                0.432922                5.00804
350	         0.0332632                0.554984                4.6948
351	         0.114219                0.677046                4.38157
352	         -0.169271                0.295413                6.0293
353	         -0.181267                0.280554                6.12119
354	         -0.183922                0.247698                6.22767
355	         -0.182822                0.261433                6.29487
356	         -0.166587                0.252797                6.39932
357	         -0.203615                0.250137                6.44842
358	         -0.249535                0.300608                6.50175
359	         -0.135254                0.298281                6.65382
360	         -0.0209735                0.295953                6.80589
361	         -0.154202                0.258893                6.92699
362	         -0.130763                0.289263                6.95293
363	         -0.422652                0.403046                7.31747
364	         -0.162141                0.259576                7.08243
365	         -0.500014                0.233879                7.63851
366	         -0.179183                0.271568                7.39497
367	         -0.205556                0.333627                7.3279
368	         -0.23193                0.395685                7.26083
369	         -0.168997                0.304861                7.73928
370	         -0.106064                0.214036                8.21774
371	         -0.18011                0.352525                7.80766
372	         -0.254155                0.491013                7.39759
373	         -0.328201                0.629501                6.98751
374	         -0.402246                0.767989                6.57743
375	         -0.114301                0.353534                8.36319
376	         0.173644                -0.0609221                10.1489
377	         -0.0953924                0.371518                8.53152
378	         -0.0689485                0.382038                8.73695
379	         -0.159097                0.277303                8.88571
380	         -0.249246                0.172568                9.03447
381	         -0.339395                0.0678326                9.18323
382	         -0.429544                -0.0369024                9.332
383	         -0.519693                -0.141637                9.48076
384	         -0.085321                0.397318                9.33089
385	         -0.134413                0.235791                9.87761
386	         -0.134435                0.331805                9.88263
387	         -0.122562                0.315704                10.031
388	         -0.139234                0.329714                10.1395
389	         -0.121558                0.326911                10.2257
390	         -0.128191                0.339305                10.3984
391	         -0.116209                0.316257                10.5066
392	         -0.124025                0.331632                10.6745
393	         -0.116487                0.340415                10.8028
394	         -0.116788                0.348809                10.9183
395	         -0.123547                0.339131                11.0952
396	         -0.0959399                0.262273                11.2231
397	         -0.103143                0.334301                11.2933
398	         -0.136978                0.358373                11.5053
399	         -0.135961                0.367149                11.6458
400	         -0.120153                0.360561                11.7694
401	         -0.0494669                0.434726                11.6364
402	         -0.058318                0.349163                11.9418
403	         -0.113903                0.379364                12.1473
404	         -0.127277                0.343181                12.3237
405	         -0.111908                0.375151                12.4737
406	         -0.0759857                0.330703                12.5521
407	         -0.100137                0.223751                12.7911
408	         -0.12143                0.310835                12.9162
409	         -0.135192                0.413015                13.023
410	         -0.0135228                0.264104                13.0207
411	         -0.117916                0.267504                13.3394
412	         -0.0399175                0.264071                13.4213
413	         -0.106105                0.223241                13.7486
414	         -0.0442015                0.372402                13.7143
415	         -0.369766                0.194752                14.5629
416	         -0.100056                0.217155                14.2183
417	         -0.127032                0.458944                14.123
418	         -0.200829                0.341712                14.553
419	         -0.133769                0.463307                14.3976
420	         -0.149061                0.426568                14.5978
421	         -0.148471                0.431581                14.7586
422	         -0.134884                0.441665                14.9489
423	         -0.145529                0.434941                15.1005
424	         -0.141042                0.476901                15.2456
425	         -0.104716                0.455666                15.3818
426	         -0.112466                0.469172                15.5225
427	         -0.139579                0.452123                15.6813
428	         -0.118825                0.473669                15.8228
429	         -0.113802                0.478917                15.9308
430	         -0.0976981                0.483071                16.083
431	         -0.152659                0.474035                16.2938
432	         -0.0921802                0.519247                16.4327
433	         -0.0256578                0.536918                16.4542
434	         -0.111569                0.509694                16.8635
435	         -0.126654                0.513719                17.0447
436	         -0.0962691                0.52088                17.2167
437	         -0.0530508                0.53418                17.762
438	         -0.0948339                0.545189                17.5033
439	         -0.134403                0.560631                17.6982
440	         0.23115                0.613386                16.9635
441	         -0.14108                0.568295                17.9892
442	         -0.105268                0.588385                18.1376
443	         -0.164414                0.644407                18.4016
444	         -0.0994245                0.587087                18.4885
445	         -0.051437                0.603785                18.6231
446	         -0.103277                0.600219                18.8332
447	         -0.178512                0.646931                18.136
448	         -0.166296                0.523073                19.1352
449	         -0.107675                0.560828                19.2643
450	         -0.227732                0.612158                18.5551
451	         -0.0836118                0.630372                19.2459
452	         -0.479321                0.861107                19.4967
453	         -0.558743                0.899527                18.6126
454	         -0.638165                0.937947                17.7284
455	         -0.717587                0.976367                16.8442
456	         -0.410588                0.353038                18.8982
457	         0.0298704                0.70731                21.466
458	         0.470328                1.06158                24.0338
459	         -0.208993                0.711272                20.2519
460	         -0.888314                0.360961                16.4699
461	         -1.56763                0.0106506                12.6879
462	         -2.24696                -0.33966                8.90594
463	         0.216506                0.518938                21.6962
464	         2.67997                1.37754                34.4865
465	         5.14343                2.23613                47.2767
466	         7.60689                3.09473                60.067
467	         10.0704                3.95333                72.8572
468	         12.5338                4.81193                85.6475
469	         -0.209965                0.774251                23.523
470	         -12.9537                -3.26342                -38.6015
471	         0.25205                0.643027                22.9104
472	         -0.0118249                0.76748                23.7572
473	         -0.2757                0.891933                24.6041
474	         -0.539575                1.01639                25.4509
475	         0.346402                0.665034                23.5011
476	         0.404456                0.962296                23.4501
477	         0.0294586                0.814215                24.5321
478	         0.00935098                0.777308                24.6023
479	         -0.0107566                0.7404                24.6725
480	         -0.0308642                0.703493                24.7427
481	         -0.0509718                0.666586                24.813
482	         -0.0710794                0.629679                24.8832
483	         -0.091187                0.592772                24.9534
484	         -0.111295                0.555865                25.0236
485	         -0.131402                0.518958                25.0938
486	         -0.15151                0.48205                25.164
487	         -0.171617                0.445143                25.2342
488	         -0.191725                0.408236                25.3044
489	         -0.211833                0.371329                25.3746
490	         -0.23194                0.334422                25.4448
491	         -0.252048                0.297515                25.515
492	         -0.272155                0.260608                25.5852
493	         -0.292263                0.223701                25.6554
494	         -0.31237                0.186793                25.7256
495	         -0.332478                0.149886                25.7958
496	         -0.352586                0.112979                25.8661
497	         -0.372693                0.076072                25.9363
498	         -0.392801                0.0391648                26.0065
499	         -0.412908                0.00225771                26.0767
500	         -0.433016                -0.0346494                26.1469
501	         -0.453124                -0.0715566                26.2171
502	         -0.473231                -0.108464                26.2873
503	         -0.493339                -0.145371                26.3575
504	         -0.513446                -0.182278                26.4277
505	         -0.533554                -0.219185                26.4979
506	         -0.553662                -0.256092                26.5681
507	         -0.573769                -0.292999                26.6383
508	         -0.593877                -0.329906                26.7085
509	         -0.613984                -0.366814                26.7787
510	         -0.634092                -0.403721                26.849
511	         -0.6542                -0.440628                26.9192
512	         -0.674307                -0.477535                26.9894
513	         -0.694415                -0.514442                27.0596
514	         -0.714522                -0.551349                27.1298
515	         -0.73463                -0.588256                27.2
516	         -0.754738                -0.625164                27.2702
517	         -0.774845                -0.662071                27.3404
518	         -0.794953                -0.698978                27.4106
519	         -0.81506                -0.735885                27.4808
520	         -0.835168                -0.772792                27.551
521	         -0.855275                -0.809699                27.6212
522	         -0.875383                -0.846606                27.6914
523	         -0.895491                -0.883513                27.7616
524	         -0.915598                -0.920421                27.8318
525	         -0.935706                -0.957328                27.9021
526	         -0.955813                -0.994235                27.9723
527	         -0.975921                -1.03114                28.0425
528	         -1.62433                0.706017                19.1382
529	         -2.27274                2.44318                10.234
530	         -2.92115                4.18033                1.32973
531	         -3.56956                5.91749                -7.57452
532	         -4.21797                7.65465                -16.4788
533	         -4.86638                9.39181                -25.383
534	         -5.51479                11.129                -34.2873
535	         -6.1632                12.8661                -43.1915
536	         -6.81161                14.6033                -52.0958
537	         -7.46002                16.3404                -61
538	         -8.10843                18.0776                -69.9043
539	         -8.75684                19.8148                -78.8085
540	         -9.40525                21.5519                -87.7128
541	         -10.0537                23.2891                -96.617
542	         -10.7021                25.0262                -105.521
543	         -11.3505                26.7634                -114.425
544	         -11.9989                28.5006                -123.33
545	         -12.6473                30.2377                -132.234
546	         -13.2957                31.9749                -141.138
547	         -13.9441                33.712                -150.042
548	         -14.5925                35.4492                -158.947
549	         -0.102372                0.406726                11.3743
550	         14.3878                -34.6357                181.695
551	         -0.0738485                1.33448                32.7911
552	         -14.5355                37.3047                -116.113
553	         -28.9971                73.2749                -265.017
554	         -0.202195                1.00945                31.7734
555	         28.5927                -71.256                328.564
556	         57.3876                -143.521                625.355
557	         86.1825                -215.787                922.146
558	         114.977                -288.052                1218.94
559	         143.772                -360.318                1515.73
560	         172.567                -432.583                1812.52
561	         0.0915433                0.196401                14.394
562	         0.101389                0.191172                14.4079
563	         0.111234                0.185944                14.4217
564	         0.12108                0.180715                14.4356
565	         0.130926                0.175487                14.4495
566	         0.140771                0.170258                14.4634
567	         0.150617                0.165029                14.4773
568	         0.160462                0.159801                14.4911
569	         0.170308                0.154572                14.505
570	         0.180153                0.149344                14.5189
571	         0.189999                0.144115                14.5328
572	         0.199844                0.138887                14.5466
573	         0.20969                0.133658                14.5605
574	         0.219536                0.12843                14.5744
575	         0.229381                0.123201                14.5883
576	         0.239227                0.117973                14.6021
577	         0.249072                0.112744                14.616
578	         0.258918                0.107516                14.6299
579	         0.268763                0.102287                14.6438
580	         0.278609                0.0970588                14.6576
581	         0.288454                0.0918302                14.6715
582	         0.2983                0.0866017                14.6854
583	         0.308146                0.0813732                14.6993
584	         0.317991                0.0761447                14.7131
585	         0.327837                0.0709162                14.727
586	         0.337682                0.0656877                14.7409
587	         0.347528                0.0604591                14.7548
588	         0.357373                0.0552306                14.7686
589	         0.367219                0.0500021                14.7825
590	         0.377064                0.0447736                14.7964
