frame59	x0	y0	th0	rad0
frame60	x0	y0	th0	rad0
frame61	x0	y0	th0	rad0
frame62	x0	y0	th0	rad0
frame63	x0	y0	th0	rad0
frame64	x0	y0	th0	rad0
frame65	x0	y0	th0	rad0
frame66	x0	y0	th0	rad0
frame67	x0	y0	th0	rad0
frame68	x0	y0	th0	rad0
frame69	x0	y0	th0	rad0
frame70	x0	y0	th0	rad0
frame71	x0	y0	th0	rad0
frame72	x0	y0	th0	rad0
frame73	x0	y0	th0	rad0
frame74	x0	y0	th0	rad0
frame75	x0	y0	th0	rad0
frame76	x0	y0	th0	rad0
frame77	x0	y0	th0	rad0
frame78	x0	y0	th0	rad0
frame79	x0	y0	th0	rad0
frame80	x0	y0	th0	rad0
frame81	x0	y0	th0	rad0
frame82	x0	y0	th0	rad0
frame83	x0	y0	th0	rad0
frame84	x0	y0	th0	rad0
frame85	x0	y0	th0	rad0
frame86	x0	y0	th0	rad0
frame87	x0	y0	th0	rad0
frame88	x0	y0	th0	rad0
frame89	x0	y0	th0	rad0
frame90	x0	y0	th0	rad0
frame91	x0	y0	th0	rad0
frame92	x0	y0	th0	rad0
frame93	x0	y0	th0	rad0
frame94	x0	y0	th0	rad0
frame95	x0	y0	th0	rad0
frame96	x0	y0	th0	rad0
frame97	x0	y0	th0	rad0
frame98	x0	y0	th0	rad0
frame99	x0	y0	th0	rad0
frame100	x0	y0	th0	rad0
frame101	x0	y0	th0	rad0
frame102	x0	y0	th0	rad0
frame103	x0	y0	th0	rad0
frame104	x0	y0	th0	rad0
frame105	x0	y0	th0	rad0
frame106	x0	y0	th0	rad0
frame107	x0	y0	th0	rad0
frame108	x0	y0	th0	rad0
frame109	x0	y0	th0	rad0
frame110	x0	y0	th0	rad0
frame111	x0	y0	th0	rad0
frame112	x0	y0	th0	rad0
frame113	x0	y0	th0	rad0
frame114	x0	y0	th0	rad0
frame115	x0	y0	th0	rad0
frame116	x0	y0	th0	rad0
frame117	x0	y0	th0	rad0
frame118	x0	y0	th0	rad0
frame119	x0	y0	th0	rad0
frame120	x0	y0	th0	rad0
frame121	x0	y0	th0	rad0
frame122	x0	y0	th0	rad0
frame123	x0	y0	th0	rad0
frame124	x0	y0	th0	rad0
frame125	x0	y0	th0	rad0
frame126	x0	y0	th0	rad0
frame127	x0	y0	th0	rad0
frame128	x0	y0	th0	rad0
frame129	x0	y0	th0	rad0
frame130	x0	y0	th0	rad0
frame131	x0	y0	th0	rad0
frame132	x0	y0	th0	rad0
frame133	x0	y0	th0	rad0
frame134	x0	y0	th0	rad0
frame135	x0	y0	th0	rad0
frame136	x0	y0	th0	rad0
frame137	x0	y0	th0	rad0
frame138	x0	y0	th0	rad0
frame139	x0	y0	th0	rad0
frame140	x0	y0	th0	rad0
frame141	x0	y0	th0	rad0
frame142	x0	y0	th0	rad0
frame143	x0	y0	th0	rad0
frame144	x0	y0	th0	rad0
frame145	x0	y0	th0	rad0
frame146	x0	y0	th0	rad0
frame147	x0	y0	th0	rad0
frame148	x0	y0	th0	rad0
frame149	x0	y0	th0	rad0
frame150	x0	y0	th0	rad0
frame151	x0	y0	th0	rad0
frame152	x0	y0	th0	rad0
frame153	x0	y0	th0	rad0
frame154	x0	y0	th0	rad0
frame155	x0	y0	th0	rad0
frame156	x0	y0	th0	rad0
frame157	x0	y0	th0	rad0
frame158	x0	y0	th0	rad0
frame159	x0	y0	th0	rad0
frame160	x0	y0	th0	rad0
frame161	x0	y0	th0	rad0
frame162	x0	y0	th0	rad0
frame163	x0	y0	th0	rad0
frame164	x0	y0	th0	rad0
frame165	x0	y0	th0	rad0
frame166	x0	y0	th0	rad0
frame167	x0	y0	th0	rad0
frame168	x0	y0	th0	rad0
frame169	x0	y0	th0	rad0
frame170	x0	y0	th0	rad0
frame171	x0	y0	th0	rad0
frame172	x0	y0	th0	rad0
frame173	x0	y0	th0	rad0
frame174	x0	y0	th0	rad0
frame175	x0	y0	th0	rad0
frame176	x0	y0	th0	rad0
frame177	x0	y0	th0	rad0
frame178	x0	y0	th0	rad0
frame179	x0	y0	th0	rad0
frame180	x0	y0	th0	rad0
frame181	x0	y0	th0	rad0
frame182	x0	y0	th0	rad0
frame183	x0	y0	th0	rad0
frame184	x0	y0	th0	rad0
frame185	x0	y0	th0	rad0
frame186	x0	y0	th0	rad0
frame187	x0	y0	th0	rad0
frame188	x0	y0	th0	rad0
frame189	x0	y0	th0	rad0
frame190	x0	y0	th0	rad0
frame191	x0	y0	th0	rad0
frame192	x0	y0	th0	rad0
frame193	x0	y0	th0	rad0
frame194	x0	y0	th0	rad0
frame195	x0	y0	th0	rad0
frame196	x0	y0	th0	rad0
frame197	x0	y0	th0	rad0
frame198	x0	y0	th0	rad0
frame199	x0	y0	th0	rad0
frame200	x0	y0	th0	rad0
frame201	x0	y0	th0	rad0
frame202	x0	y0	th0	rad0
frame203	x0	y0	th0	rad0
frame204	x0	y0	th0	rad0
frame205	x0	y0	th0	rad0
frame206	x0	y0	th0	rad0
frame207	x0	y0	th0	rad0
frame208	x0	y0	th0	rad0
frame209	x0	y0	th0	rad0
frame210	x0	y0	th0	rad0
frame211	x0	y0	th0	rad0
frame212	x0	y0	th0	rad0
frame213	x0	y0	th0	rad0
frame214	x0	y0	th0	rad0
frame215	x0	y0	th0	rad0
frame216	x0	y0	th0	rad0
frame217	x0	y0	th0	rad0
frame218	x0	y0	th0	rad0
frame219	x0	y0	th0	rad0
frame220	x0	y0	th0	rad0
frame221	x0	y0	th0	rad0
frame222	x0	y0	th0	rad0
frame223	x0	y0	th0	rad0
frame224	x0	y0	th0	rad0
frame225	x0	y0	th0	rad0
frame226	x0	y0	th0	rad0
frame227	x0	y0	th0	rad0
frame228	x0	y0	th0	rad0
frame229	x0	y0	th0	rad0
frame230	x0	y0	th0	rad0
frame231	x0	y0	th0	rad0
frame232	x0	y0	th0	rad0
frame233	x0	y0	th0	rad0
frame234	x0	y0	th0	rad0
frame235	x0	y0	th0	rad0
frame236	x0	y0	th0	rad0
frame237	x0	y0	th0	rad0
frame238	x0	y0	th0	rad0
frame239	x0	y0	th0	rad0
frame240	x0	y0	th0	rad0
frame241	x0	y0	th0	rad0
frame242	x0	y0	th0	rad0
frame243	x0	y0	th0	rad0
frame244	x0	y0	th0	rad0
frame245	x0	y0	th0	rad0
frame246	x0	y0	th0	rad0
frame247	x0	y0	th0	rad0
frame248	x0	y0	th0	rad0
frame249	x0	y0	th0	rad0
frame250	x0	y0	th0	rad0
frame251	x0	y0	th0	rad0
frame252	x0	y0	th0	rad0
frame253	x0	y0	th0	rad0
frame254	x0	y0	th0	rad0
frame255	x0	y0	th0	rad0
frame256	x0	y0	th0	rad0
frame257	x0	y0	th0	rad0
frame258	x0	y0	th0	rad0
frame259	x0	y0	th0	rad0
frame260	x0	y0	th0	rad0
frame261	x0	y0	th0	rad0
frame262	x0	y0	th0	rad0
frame263	x0	y0	th0	rad0
frame264	x0	y0	th0	rad0
frame265	x0	y0	th0	rad0
frame266	x0	y0	th0	rad0
frame267	x0	y0	th0	rad0
frame268	x0	y0	th0	rad0
frame269	x0	y0	th0	rad0
frame270	x0	y0	th0	rad0
frame271	x0	y0	th0	rad0
frame272	x0	y0	th0	rad0
frame273	x0	y0	th0	rad0
frame274	x0	y0	th0	rad0
frame275	x0	y0	th0	rad0
frame276	x0	y0	th0	rad0
frame277	x0	y0	th0	rad0
frame278	x0	y0	th0	rad0
frame279	x0	y0	th0	rad0
frame280	x0	y0	th0	rad0
frame281	x0	y0	th0	rad0
frame282	x0	y0	th0	rad0
frame283	x0	y0	th0	rad0
frame284	x0	y0	th0	rad0
frame285	x0	y0	th0	rad0
frame286	x0	y0	th0	rad0
frame287	x0	y0	th0	rad0
frame288	x0	y0	th0	rad0
frame289	x0	y0	th0	rad0
frame290	x0	y0	th0	rad0
frame291	x0	y0	th0	rad0
frame292	x0	y0	th0	rad0
frame293	x0	y0	th0	rad0
frame294	x0	y0	th0	rad0
frame295	x0	y0	th0	rad0
frame296	x0	y0	th0	rad0
frame297	x0	y0	th0	rad0
frame298	x0	y0	th0	rad0
frame299	x0	y0	th0	rad0
frame300	x0	y0	th0	rad0
frame301	x0	y0	th0	rad0
frame302	x0	y0	th0	rad0
frame303	x0	y0	th0	rad0
frame304	x0	y0	th0	rad0
frame305	x0	y0	th0	rad0
frame306	x0	y0	th0	rad0
frame307	x0	y0	th0	rad0
frame308	x0	y0	th0	rad0
frame309	x0	y0	th0	rad0
frame310	x0	y0	th0	rad0
frame311	x0	y0	th0	rad0
frame312	x0	y0	th0	rad0
frame313	x0	y0	th0	rad0
frame314	x0	y0	th0	rad0
frame315	x0	y0	th0	rad0
frame316	x0	y0	th0	rad0
frame317	x0	y0	th0	rad0
frame318	x0	y0	th0	rad0
frame319	x0	y0	th0	rad0
frame320	x0	y0	th0	rad0
frame321	x0	y0	th0	rad0
frame322	x0	y0	th0	rad0
frame323	x0	y0	th0	rad0
frame324	x0	y0	th0	rad0
frame325	x0	y0	th0	rad0
frame326	x0	y0	th0	rad0
frame327	x0	y0	th0	rad0
frame328	x0	y0	th0	rad0
frame329	x0	y0	th0	rad0
frame330	x0	y0	th0	rad0
frame331	x0	y0	th0	rad0
frame332	x0	y0	th0	rad0
frame333	x0	y0	th0	rad0
frame334	x0	y0	th0	rad0
frame335	x0	y0	th0	rad0
frame336	x0	y0	th0	rad0
frame337	x0	y0	th0	rad0
frame338	x0	y0	th0	rad0
frame339	x0	y0	th0	rad0
frame340	x0	y0	th0	rad0
frame341	x0	y0	th0	rad0
frame342	x0	y0	th0	rad0
frame343	x0	y0	th0	rad0
frame344	x0	y0	th0	rad0
frame345	x0	y0	th0	rad0
frame346	x0	y0	th0	rad0
frame347	x0	y0	th0	rad0
frame348	x0	y0	th0	rad0
frame349	x0	y0	th0	rad0
frame350	x0	y0	th0	rad0
frame351	x0	y0	th0	rad0
frame352	x0	y0	th0	rad0
frame353	x0	y0	th0	rad0
frame354	x0	y0	th0	rad0
frame355	x0	y0	th0	rad0
frame356	x0	y0	th0	rad0
frame357	x0	y0	th0	rad0
frame358	x0	y0	th0	rad0
frame359	x0	y0	th0	rad0
frame360	x0	y0	th0	rad0
frame361	x0	y0	th0	rad0
frame362	x0	y0	th0	rad0
frame363	x0	y0	th0	rad0
frame364	x0	y0	th0	rad0
frame365	x0	y0	th0	rad0
frame366	x0	y0	th0	rad0
frame367	x0	y0	th0	rad0
frame368	x0	y0	th0	rad0
frame369	x0	y0	th0	rad0
frame370	x0	y0	th0	rad0
frame371	x0	y0	th0	rad0
frame372	x0	y0	th0	rad0
frame373	x0	y0	th0	rad0
frame374	x0	y0	th0	rad0
frame375	x0	y0	th0	rad0
frame376	x0	y0	th0	rad0
frame377	x0	y0	th0	rad0
frame378	x0	y0	th0	rad0
frame379	x0	y0	th0	rad0
frame380	x0	y0	th0	rad0
frame381	x0	y0	th0	rad0
frame382	x0	y0	th0	rad0
frame383	x0	y0	th0	rad0
frame384	x0	y0	th0	rad0
frame385	x0	y0	th0	rad0
frame386	x0	y0	th0	rad0
frame387	x0	y0	th0	rad0
frame388	x0	y0	th0	rad0
frame389	x0	y0	th0	rad0
frame390	x0	y0	th0	rad0
frame391	x0	y0	th0	rad0
frame392	x0	y0	th0	rad0
frame393	x0	y0	th0	rad0
frame394	x0	y0	th0	rad0
frame395	x0	y0	th0	rad0
frame396	x0	y0	th0	rad0
frame397	x0	y0	th0	rad0
frame398	x0	y0	th0	rad0
frame399	x0	y0	th0	rad0
frame400	x0	y0	th0	rad0
frame401	x0	y0	th0	rad0
frame402	x0	y0	th0	rad0
frame403	x0	y0	th0	rad0
frame404	x0	y0	th0	rad0
frame405	x0	y0	th0	rad0
frame406	x0	y0	th0	rad0
frame407	x0	y0	th0	rad0
frame408	x0	y0	th0	rad0
frame409	x0	y0	th0	rad0
frame410	x0	y0	th0	rad0
frame411	x0	y0	th0	rad0
frame412	x0	y0	th0	rad0
frame413	x0	y0	th0	rad0
frame414	x0	y0	th0	rad0
frame415	x0	y0	th0	rad0
frame416	x0	y0	th0	rad0
frame417	x0	y0	th0	rad0
frame418	x0	y0	th0	rad0
frame419	x0	y0	th0	rad0
frame420	x0	y0	th0	rad0
frame421	x0	y0	th0	rad0
frame422	x0	y0	th0	rad0
frame423	x0	y0	th0	rad0
frame424	x0	y0	th0	rad0
frame425	x0	y0	th0	rad0
frame426	x0	y0	th0	rad0
frame427	x0	y0	th0	rad0
frame428	x0	y0	th0	rad0
frame429	x0	y0	th0	rad0
frame430	x0	y0	th0	rad0
frame431	x0	y0	th0	rad0
frame432	x0	y0	th0	rad0
frame433	x0	y0	th0	rad0
frame434	x0	y0	th0	rad0
frame435	x0	y0	th0	rad0
frame436	x0	y0	th0	rad0
frame437	x0	y0	th0	rad0
frame438	x0	y0	th0	rad0
frame439	x0	y0	th0	rad0
frame440	x0	y0	th0	rad0
frame441	x0	y0	th0	rad0
frame442	x0	y0	th0	rad0
frame443	x0	y0	th0	rad0
frame444	x0	y0	th0	rad0
frame445	x0	y0	th0	rad0
frame446	x0	y0	th0	rad0
frame447	x0	y0	th0	rad0
frame448	x0	y0	th0	rad0
frame449	x0	y0	th0	rad0
frame450	x0	y0	th0	rad0
frame451	x0	y0	th0	rad0
frame452	x0	y0	th0	rad0
frame453	x0	y0	th0	rad0
frame454	x0	y0	th0	rad0
frame455	x0	y0	th0	rad0
frame456	x0	y0	th0	rad0
frame457	x0	y0	th0	rad0
frame458	x0	y0	th0	rad0
frame459	x0	y0	th0	rad0
frame460	x0	y0	th0	rad0
frame461	x0	y0	th0	rad0
frame462	x0	y0	th0	rad0
frame463	x0	y0	th0	rad0
frame464	x0	y0	th0	rad0
frame465	x0	y0	th0	rad0
frame466	x0	y0	th0	rad0
frame467	x0	y0	th0	rad0
frame468	x0	y0	th0	rad0
frame469	x0	y0	th0	rad0
frame470	x0	y0	th0	rad0
frame471	x0	y0	th0	rad0
frame472	x0	y0	th0	rad0
frame473	x0	y0	th0	rad0
frame474	x0	y0	th0	rad0
frame475	x0	y0	th0	rad0
frame476	x0	y0	th0	rad0
frame477	x0	y0	th0	rad0
frame478	x0	y0	th0	rad0
frame479	x0	y0	th0	rad0
frame480	x0	y0	th0	rad0
frame481	x0	y0	th0	rad0
frame482	x0	y0	th0	rad0
frame483	x0	y0	th0	rad0
frame484	x0	y0	th0	rad0
frame485	x0	y0	th0	rad0
frame486	x0	y0	th0	rad0
frame487	x0	y0	th0	rad0
frame488	x0	y0	th0	rad0
frame489	x0	y0	th0	rad0
frame490	x0	y0	th0	rad0
frame491	x0	y0	th0	rad0
frame492	x0	y0	th0	rad0
frame493	x0	y0	th0	rad0
frame494	x0	y0	th0	rad0
frame495	x0	y0	th0	rad0
frame496	x0	y0	th0	rad0
frame497	x0	y0	th0	rad0
frame498	x0	y0	th0	rad0
frame499	x0	y0	th0	rad0
frame500	x0	y0	th0	rad0
frame501	x0	y0	th0	rad0
frame502	x0	y0	th0	rad0
frame503	x0	y0	th0	rad0
frame504	x0	y0	th0	rad0
frame505	x0	y0	th0	rad0
frame506	x0	y0	th0	rad0
frame507	x0	y0	th0	rad0
frame508	x0	y0	th0	rad0
frame509	x0	y0	th0	rad0
frame510	x0	y0	th0	rad0
frame511	x0	y0	th0	rad0
frame512	x0	y0	th0	rad0
frame513	x0	y0	th0	rad0
frame514	x0	y0	th0	rad0
frame515	x0	y0	th0	rad0
frame516	x0	y0	th0	rad0
frame517	x0	y0	th0	rad0
frame518	x0	y0	th0	rad0
frame519	x0	y0	th0	rad0
frame520	x0	y0	th0	rad0
frame521	x0	y0	th0	rad0
frame522	x0	y0	th0	rad0
frame523	x0	y0	th0	rad0
frame524	x0	y0	th0	rad0
frame525	x0	y0	th0	rad0
frame526	x0	y0	th0	rad0
frame527	x0	y0	th0	rad0
frame528	x0	y0	th0	rad0
frame529	x0	y0	th0	rad0
frame530	x0	y0	th0	rad0
frame531	x0	y0	th0	rad0
frame532	x0	y0	th0	rad0
frame533	x0	y0	th0	rad0
frame534	x0	y0	th0	rad0
frame535	x0	y0	th0	rad0
frame536	x0	y0	th0	rad0
frame537	x0	y0	th0	rad0
frame538	x0	y0	th0	rad0
frame539	x0	y0	th0	rad0
frame540	x0	y0	th0	rad0
frame541	x0	y0	th0	rad0
frame542	x0	y0	th0	rad0
frame543	x0	y0	th0	rad0
frame544	x0	y0	th0	rad0
frame545	x0	y0	th0	rad0
frame546	x0	y0	th0	rad0
frame547	x0	y0	th0	rad0
frame548	x0	y0	th0	rad0
frame549	x0	y0	th0	rad0
frame550	x0	y0	th0	rad0
frame551	x0	y0	th0	rad0
frame552	x0	y0	th0	rad0
frame553	x0	y0	th0	rad0
frame554	x0	y0	th0	rad0
frame555	x0	y0	th0	rad0
frame556	x0	y0	th0	rad0
frame557	x0	y0	th0	rad0
frame558	x0	y0	th0	rad0
frame559	x0	y0	th0	rad0
frame560	x0	y0	th0	rad0
frame561	x0	y0	th0	rad0
frame562	x0	y0	th0	rad0
frame563	x0	y0	th0	rad0
frame564	x0	y0	th0	rad0
frame565	x0	y0	th0	rad0
frame566	x0	y0	th0	rad0
frame567	x0	y0	th0	rad0
frame568	x0	y0	th0	rad0
frame569	x0	y0	th0	rad0
frame570	x0	y0	th0	rad0
frame571	x0	y0	th0	rad0
frame572	x0	y0	th0	rad0
frame573	x0	y0	th0	rad0
frame574	x0	y0	th0	rad0
frame575	x0	y0	th0	rad0
frame576	x0	y0	th0	rad0
frame577	x0	y0	th0	rad0
frame578	x0	y0	th0	rad0
frame579	x0	y0	th0	rad0
frame580	x0	y0	th0	rad0
frame581	x0	y0	th0	rad0
frame582	x0	y0	th0	rad0
frame583	x0	y0	th0	rad0
frame584	x0	y0	th0	rad0
frame585	x0	y0	th0	rad0
frame586	x0	y0	th0	rad0
frame587	x0	y0	th0	rad0
frame588	x0	y0	th0	rad0
frame589	x0	y0	th0	rad0
frame590	x0	y0	th0	rad0
frame591	x0	y0	th0	rad0
frame592	x0	y0	th0	rad0
frame593	x0	y0	th0	rad0
frame594	x0	y0	th0	rad0
frame595	x0	y0	th0	rad0
frame596	x0	y0	th0	rad0
frame597	x0	y0	th0	rad0
frame598	x0	y0	th0	rad0
frame599	x0	y0	th0	rad0
frame600	x0	y0	th0	rad0
frame601	x0	y0	th0	rad0
frame602	x0	y0	th0	rad0
frame603	x0	y0	th0	rad0
frame604	x0	y0	th0	rad0
frame605	x0	y0	th0	rad0
frame606	x0	y0	th0	rad0
frame607	x0	y0	th0	rad0
frame608	x0	y0	th0	rad0
frame609	x0	y0	th0	rad0
frame610	x0	y0	th0	rad0
frame611	x0	y0	th0	rad0
frame612	x0	y0	th0	rad0
frame613	x0	y0	th0	rad0
frame614	x0	y0	th0	rad0
frame615	x0	y0	th0	rad0
frame616	x0	y0	th0	rad0
frame617	x0	y0	th0	rad0
frame618	x0	y0	th0	rad0
frame619	x0	y0	th0	rad0
frame620	x0	y0	th0	rad0
frame621	x0	y0	th0	rad0
frame622	x0	y0	th0	rad0
frame623	x0	y0	th0	rad0
frame624	x0	y0	th0	rad0
frame625	x0	y0	th0	rad0
frame626	x0	y0	th0	rad0
frame627	x0	y0	th0	rad0
frame628	x0	y0	th0	rad0
frame629	x0	y0	th0	rad0
frame630	x0	y0	th0	rad0
frame631	x0	y0	th0	rad0
frame632	x0	y0	th0	rad0
frame633	x0	y0	th0	rad0
frame634	x0	y0	th0	rad0
frame635	x0	y0	th0	rad0
frame636	x0	y0	th0	rad0
frame637	x0	y0	th0	rad0
frame638	x0	y0	th0	rad0
frame639	x0	y0	th0	rad0
frame640	x0	y0	th0	rad0
frame641	x0	y0	th0	rad0
frame642	x0	y0	th0	rad0
frame643	x0	y0	th0	rad0
frame644	x0	y0	th0	rad0
frame645	x0	y0	th0	rad0
frame646	x0	y0	th0	rad0
frame647	x0	y0	th0	rad0
frame648	x0	y0	th0	rad0
frame649	x0	y0	th0	rad0
frame650	x0	y0	th0	rad0
frame651	x0	y0	th0	rad0
frame652	x0	y0	th0	rad0
frame653	x0	y0	th0	rad0
frame654	x0	y0	th0	rad0
frame655	x0	y0	th0	rad0
frame656	x0	y0	th0	rad0
frame657	x0	y0	th0	rad0
frame658	x0	y0	th0	rad0
frame659	x0	y0	th0	rad0
frame660	x0	y0	th0	rad0
frame661	x0	y0	th0	rad0
frame662	x0	y0	th0	rad0
frame663	x0	y0	th0	rad0
frame664	x0	y0	th0	rad0
frame665	x0	y0	th0	rad0
frame666	x0	y0	th0	rad0
frame667	x0	y0	th0	rad0
frame668	x0	y0	th0	rad0
frame669	x0	y0	th0	rad0
frame670	x0	y0	th0	rad0
frame671	x0	y0	th0	rad0
frame672	x0	y0	th0	rad0
frame673	x0	y0	th0	rad0
frame674	x0	y0	th0	rad0
frame675	x0	y0	th0	rad0
frame676	x0	y0	th0	rad0
frame677	x0	y0	th0	rad0
frame678	x0	y0	th0	rad0
frame679	x0	y0	th0	rad0
frame680	x0	y0	th0	rad0
frame681	x0	y0	th0	rad0
frame682	x0	y0	th0	rad0
frame683	x0	y0	th0	rad0
frame684	x0	y0	th0	rad0
frame685	x0	y0	th0	rad0
frame686	x0	y0	th0	rad0
frame687	x0	y0	th0	rad0
frame688	x0	y0	th0	rad0
frame689	x0	y0	th0	rad0
frame690	x0	y0	th0	rad0
frame691	x0	y0	th0	rad0
frame692	x0	y0	th0	rad0
frame693	x0	y0	th0	rad0
frame694	x0	y0	th0	rad0
frame695	x0	y0	th0	rad0
frame696	x0	y0	th0	rad0
frame697	x0	y0	th0	rad0
frame698	x0	y0	th0	rad0
frame699	x0	y0	th0	rad0
frame700	x0	y0	th0	rad0
frame701	x0	y0	th0	rad0
frame702	x0	y0	th0	rad0
frame703	x0	y0	th0	rad0
frame704	x0	y0	th0	rad0
frame705	x0	y0	th0	rad0
frame706	x0	y0	th0	rad0
frame707	x0	y0	th0	rad0
frame708	x0	y0	th0	rad0
frame709	x0	y0	th0	rad0
frame710	x0	y0	th0	rad0
frame711	x0	y0	th0	rad0
frame712	x0	y0	th0	rad0
frame713	x0	y0	th0	rad0
frame714	x0	y0	th0	rad0
frame715	x0	y0	th0	rad0
frame716	x0	y0	th0	rad0
frame717	x0	y0	th0	rad0
frame718	x0	y0	th0	rad0
frame719	x0	y0	th0	rad0
frame720	x0	y0	th0	rad0
frame721	x0	y0	th0	rad0
frame722	x0	y0	th0	rad0
frame723	x0	y0	th0	rad0
frame724	x0	y0	th0	rad0
frame725	x0	y0	th0	rad0
frame726	x0	y0	th0	rad0
frame727	x0	y0	th0	rad0
frame728	x0	y0	th0	rad0
frame729	x0	y0	th0	rad0
frame730	x0	y0	th0	rad0
frame731	x0	y0	th0	rad0
frame732	x0	y0	th0	rad0
frame733	x0	y0	th0	rad0
frame734	x0	y0	th0	rad0
frame735	x0	y0	th0	rad0
frame736	x0	y0	th0	rad0
frame737	x0	y0	th0	rad0
frame738	x0	y0	th0	rad0
frame739	x0	y0	th0	rad0
frame740	x0	y0	th0	rad0
frame741	x0	y0	th0	rad0
frame742	x0	y0	th0	rad0
frame743	x0	y0	th0	rad0
frame744	x0	y0	th0	rad0
frame745	x0	y0	th0	rad0
frame746	x0	y0	th0	rad0
frame747	x0	y0	th0	rad0
frame748	x0	y0	th0	rad0
frame749	x0	y0	th0	rad0
frame750	x0	y0	th0	rad0
frame751	x0	y0	th0	rad0
frame752	x0	y0	th0	rad0
frame753	x0	y0	th0	rad0
frame754	x0	y0	th0	rad0
frame755	x0	y0	th0	rad0
frame756	x0	y0	th0	rad0
frame757	x0	y0	th0	rad0
frame758	x0	y0	th0	rad0
frame759	x0	y0	th0	rad0
frame760	x0	y0	th0	rad0
frame761	x0	y0	th0	rad0
frame762	x0	y0	th0	rad0
frame763	x0	y0	th0	rad0
frame764	x0	y0	th0	rad0
frame765	x0	y0	th0	rad0
frame766	x0	y0	th0	rad0
frame767	x0	y0	th0	rad0
frame768	x0	y0	th0	rad0
frame769	x0	y0	th0	rad0
frame770	x0	y0	th0	rad0
frame771	x0	y0	th0	rad0
frame772	x0	y0	th0	rad0
frame773	x0	y0	th0	rad0
frame774	x0	y0	th0	rad0
frame775	x0	y0	th0	rad0
frame776	x0	y0	th0	rad0
frame777	x0	y0	th0	rad0
frame778	x0	y0	th0	rad0
frame779	x0	y0	th0	rad0
frame780	x0	y0	th0	rad0
frame781	x0	y0	th0	rad0
frame782	x0	y0	th0	rad0
frame783	x0	y0	th0	rad0
frame784	x0	y0	th0	rad0
frame785	x0	y0	th0	rad0
frame786	x0	y0	th0	rad0
frame787	x0	y0	th0	rad0
frame788	x0	y0	th0	rad0
frame789	x0	y0	th0	rad0
frame790	x0	y0	th0	rad0
frame791	x0	y0	th0	rad0
frame792	x0	y0	th0	rad0
frame793	x0	y0	th0	rad0
frame794	x0	y0	th0	rad0
frame795	x0	y0	th0	rad0
frame796	x0	y0	th0	rad0
frame797	x0	y0	th0	rad0
frame798	x0	y0	th0	rad0
frame799	x0	y0	th0	rad0
frame800	x0	y0	th0	rad0
frame801	x0	y0	th0	rad0
frame802	x0	y0	th0	rad0
frame803	x0	y0	th0	rad0
frame804	x0	y0	th0	rad0
frame805	x0	y0	th0	rad0
frame806	x0	y0	th0	rad0
frame807	x0	y0	th0	rad0
frame808	x0	y0	th0	rad0
frame809	x0	y0	th0	rad0
frame810	x0	y0	th0	rad0
frame811	x0	y0	th0	rad0
frame812	x0	y0	th0	rad0
frame813	x0	y0	th0	rad0
frame814	x0	y0	th0	rad0
frame815	x0	y0	th0	rad0
frame816	x0	y0	th0	rad0
frame817	x0	y0	th0	rad0
frame818	x0	y0	th0	rad0
frame819	x0	y0	th0	rad0
frame820	x0	y0	th0	rad0
frame821	x0	y0	th0	rad0
frame822	x0	y0	th0	rad0
frame823	x0	y0	th0	rad0
