657			-0.00426165
658			-0.00349234
659			-0.00272094
660			-0.00296755
661			-0.00321446
662			-0.00247845
663			-0.00307732
664			-0.002555
665			-0.00374037
666			-0.00410336
667			-0.00252142
668			-0.00290489
669			-0.0032788
670			-0.00325853
671			-0.00382853
672			-0.00484171
673			-0.00434841
674			-0.00642165
675			-0.00281269
676			-0.00266538
677			-0.00532264
678			-0.00254771
679			-0.00506221
680			-0.00662903
681			-0.00537755
682			-0.00433537
683			-0.00657316
684			-0.00558823
685			-0.0077015
686			-0.000177051
687			-0.00332283
688			-0.00485397
689			-0.00768902
690			-0.00222359
691			-0.00736058
692			-0.00684797
693			-0.00426572
694			-0.00460307
695			-0.00494043
696			-0.00719275
697			-0.00559624
698			-0.00834283
699			-0.0081966
700			-0.00416054
701			-0.00743729
702			-0.00899342
703			-0.00431269
704			0.000368035
705			-0.00903074
706			-0.00735495
707			-0.00964212
708			-0.0119293
709			-0.00555169
710			-0.00689781
711			-0.00956625
712			-0.00695107
713			-0.00893578
714			-0.0109205
715			-0.0129052
716			-0.0148899
717			-0.00631811
718			-0.00844793
719			-0.0105778
720			-0.00862737
721			-0.00841029
722			-0.00412406
723			-0.0066781
724			-0.00585441
725			-0.00886956
726			-0.00982518
727			-0.00397331
728			-0.00853542
729			-0.00749061
730			-0.00753664
731			-0.00612335
732			-0.00471005
733			-0.00329676
734			-0.00188347
735			-0.000470172
736			0.000943123
737			0.00235642
738			0.00376971
739			0.00518301
740			-0.00793857
741			-0.0210601
742			-0.0341817
743			-0.0473033
744			-0.0604249
745			-0.0735465
746			-0.086668
747			-0.0997896
748			-0.112911
749			-0.126033
750			-0.139154
751			-0.152276
752			-0.165397
753			-0.178519
754			-0.191641
755			-0.0102079
756			0.171225
757			0.352657
758			0.53409
759			0.715523
760			0.896956
761			1.07839
762			1.25982
763			1.44125
764			1.62269
765			1.80412
766			1.98555
767			2.16698
768			2.34842
769			2.52985
770			-0.00743764
771			-2.54473
772			-5.08201
773			-7.6193
774			-10.1566
775			-12.6939
776			-15.2312
777			-17.7685
778			-20.3057
779			-0.00378678
780			20.2982
781			40.6001
782			60.9021
783			81.204
784			101.506
785			121.808
786			142.11
787			162.412
788			-0.00230257
789			-162.416
790			-324.831
791			-487.245
792			-0.00328774
793			-0.000718944
794			0.00184986
795			-0.00167935
796			-0.000836638
797			6.07016e-006
798			0.000848778
799			0.00169149
800			0.00253419
801			0.0033769
802			0.00421961
803			0.00506232
804			0.00590503
805			0.00674774
806			0.00759044
807			0.00843315
808			0.00927586
809			0.0101186
810			0.0109613
811			0.011804
812			0.0126467
813			0.0134894
814			0.0143321
815			0.0151748
816			0.0160175
817			0.0168602
818			0.0177029
819			0.0185457
820			0.0193884
821			0.0202311
822			0.0210738
823			0.0219165
824			0.0227592
825			0.0236019
826			0.0244446
827			0.0252873
828			0.02613
829			0.0269727
830			0.0278154
831			-0.00376307
832			-0.0353416
833			-0.0669201
834			-0.0984986
835			-0.130077
836			-0.161656
837			-0.00327243
838			0.155111
839			0.313494
840			0.471877
841			0.63026
842			-0.00210227
843			-0.634465
844			-1.26683
845			-1.89919
846			-2.53155
847			-3.16392
848			-3.79628
849			-4.42864
850			-5.061
851			-5.69337
852			-6.32573
853			-6.95809
854			-7.59046
855			-8.22282
856			-8.85518
857			-9.48754
858			-10.1199
859			-10.7523
860			-11.3846
861			-12.017
862			-12.6494
863			-13.2817
864			-13.9141
865			-14.5464
866			-15.1788
867			-15.8112
868			-16.4435
869			-17.0759
870			-17.7083
871			-18.3406
872			-18.973
873			-19.6053
874			-20.2377
875			-20.8701
876			-21.5024
877			-22.1348
878			-22.7672
879			-23.3995
880			-24.0319
881			-24.6642
882			-25.2966
883			-25.929
884			-0.00199202
885			25.925
886			51.852
887			77.779
888			103.706
889			129.633
890			155.56
891			181.487
892			207.414
893			233.341
894			259.268
895			285.195
896			311.122
897			337.049
898			362.976
899			388.903
900			414.83
901			-0.000426027
902			-414.831
903			-829.661
904			-1244.49
905			-1659.32
906			-2074.15
907			-2488.98
908			-2903.81
909			-3318.64
910			-3733.47
911			-4148.3
912			-4563.13
913			-4977.96
914			-5392.79
915			-5807.62
916			-6222.45
917			-6637.28
918			-7052.11
919			-7466.94
920			-7881.77
921			-8296.6
922			-8711.43
923			-9126.26
924			-9541.09
925			-0.0060292
926			-0.00284971
927			0.000329774
928			0.00350926
929			0.00668875
930			0.00986823
931			0.0130477
932			-0.00168736
933			-0.0164224
934			-0.0311575
935			-0.0458926
936			-0.0606277
937			-0.0753628
938			-0.0900978
939			-0.104833
940			-0.119568
