657			-0.00245748
658			0.00251443
659			-0.000995431
660			0.00172586
661			-0.00285319
662			-0.0068593
663			-0.00599373
664			-0.00734464
665			0.00373197
666			-0.00392057
667			-0.00599626
668			-0.00457802
669			-0.00233004
670			-0.00166674
671			0.00600109
672			-0.00419049
673			-0.00418666
674			-0.0058438
675			-0.00236858
676			-0.00403837
677			-0.00772279
678			-0.00154685
679			-0.00489679
680			-0.00986194
681			-0.00580413
682			0.00915142
683			-0.00981909
684			0.00888003
685			-0.0100707
686			0.00106394
687			-0.00315801
688			0.0138794
689			-0.00458975
690			-0.0035019
691			-0.0107921
692			-0.0103852
693			-0.00833651
694			-0.00828491
695			-0.00823331
696			-0.00589529
697			0.00852291
698			-0.0163145
699			-0.00621742
700			-0.00836385
701			-0.012762
702			-0.0167702
703			0.00732205
704			0.0314143
705			-0.0162806
706			-0.0153627
707			-0.0159836
708			-0.0166046
709			-0.0131747
710			-0.0152668
711			-0.0168433
712			-0.0105212
713			-0.0154597
714			-0.0203981
715			-0.0253365
716			-0.0302749
717			-0.00873456
718			-0.0113181
719			-0.0139017
720			-0.00988986
721			-0.0133332
722			-0.00697298
723			0.000729799
724			-0.00679282
725			-0.0141257
726			-0.0135308
727			-0.00581533
728			-0.0119867
729			-0.00732217
730			-0.00731016
731			-0.00460116
732			-0.00189216
733			0.000816841
734			0.00352584
735			0.00623485
736			0.00894385
737			0.0116529
738			0.0143619
739			0.0170709
740			-0.00912974
741			-0.0353303
742			-0.0615309
743			-0.0877315
744			-0.113932
745			-0.140133
746			-0.166333
747			-0.192534
748			-0.218735
749			-0.244935
750			-0.271136
751			-0.297336
752			-0.323537
753			-0.349738
754			-0.375938
755			-0.0146329
756			0.346672
757			0.707977
758			1.06928
759			1.43059
760			1.79189
761			2.1532
762			2.5145
763			2.87581
764			3.23711
765			3.59842
766			3.95972
767			4.32103
768			4.68233
769			5.04364
770			-0.0138778
771			-5.0714
772			-10.1289
773			-15.1864
774			-20.2439
775			-25.3015
776			-30.359
777			-35.4165
778			-40.474
779			-0.0105981
780			40.4528
781			80.9162
782			121.38
783			161.843
784			202.306
785			242.77
786			283.233
787			323.697
788			-0.0108703
789			-323.718
790			-647.426
791			-971.134
792			-0.0101786
793			-0.00743437
794			-0.00469011
795			-0.00556531
796			-0.00770026
797			-0.00983522
798			-0.0119702
799			-0.0141051
800			-0.0162401
801			-0.018375
802			-0.02051
803			-0.022645
804			-0.0247799
805			-0.0269149
806			-0.0290498
807			-0.0311848
808			-0.0333197
809			-0.0354547
810			-0.0375896
811			-0.0397246
812			-0.0418596
813			-0.0439945
814			-0.0461295
815			-0.0482644
816			-0.0503994
817			-0.0525343
818			-0.0546693
819			-0.0568042
820			-0.0589392
821			-0.0610742
822			-0.0632091
823			-0.0653441
824			-0.067479
825			-0.069614
826			-0.0717489
827			-0.0738839
828			-0.0760188
829			-0.0781538
830			-0.0802888
831			0.0358092
832			0.151907
833			0.268005
834			0.384103
835			0.500201
836			0.616299
837			0.0219504
838			-0.572398
839			-1.16675
840			-1.7611
841			-2.35545
842			0.027176
843			2.4098
844			4.79242
845			7.17504
846			9.55766
847			11.9403
848			14.3229
849			16.7055
850			19.0881
851			21.4708
852			23.8534
853			26.236
854			28.6186
855			31.0012
856			33.3839
857			35.7665
858			38.1491
859			40.5317
860			42.9144
861			45.297
862			47.6796
863			50.0622
864			52.4448
865			54.8275
866			57.2101
867			59.5927
868			61.9753
869			64.3579
870			66.7406
871			69.1232
872			71.5058
873			73.8884
874			76.271
875			78.6537
876			81.0363
877			83.4189
878			85.8015
879			88.1842
880			90.5668
881			92.9494
882			95.332
883			97.7146
884			0.0324472
885			-97.6497
886			-195.332
887			-293.014
888			-390.696
889			-488.379
890			-586.061
891			-683.743
892			-781.425
893			-879.107
894			-976.789
895			-1074.47
896			-1172.15
897			-1269.84
898			-1367.52
899			-1465.2
900			-1562.88
901			0.0403556
902			1562.96
903			3125.89
904			4688.81
905			6251.73
906			7814.66
907			9377.58
908			10940.5
909			12503.4
910			14066.3
911			15629.3
912			17192.2
913			18755.1
914			20318
915			21881
916			23443.9
917			25006.8
918			26569.7
919			28132.7
920			29695.6
921			31258.5
922			32821.4
923			34384.3
924			35947.3
925			0.0383575
926			0.0328179
927			0.0272783
928			0.0217388
929			0.0161992
930			0.0106596
931			0.00511997
932			0.0377335
933			0.070347
934			0.102961
935			0.135574
936			0.168188
937			0.200801
938			0.233415
939			0.266028
940			0.298642
